,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0020,Valsalva,66,66,66,26123,26123,26548,26548,26246,26248,26324,26320,868.0,868.0,78,72,156.0,144.0,,,-12.0,12.0,8.333333333333332
GDN0020,Valsalva,67,67,67,26548,26548,26991,26991,26680,26688,26742,26758,896.0,896.0,62,70,124.0,140.0,,,16.0,16.0,11.428571428571429
GDN0020,Valsalva,68,68,68,26991,26991,27422,27422,27128,27136,27205,27200,844.0,844.0,77,64,154.0,128.0,,,-26.0,26.0,20.3125
GDN0020,Valsalva,69,69,69,27422,27422,27831,27831,27550,27559,27624,27592,802.0,802.0,74,33,148.0,66.0,,,-82.0,82.0,124.24242424242425
GDN0020,Valsalva,70,70,70,27831,27831,28225,28225,27951,27958,28030,28003,782.0,782.0,79,45,158.0,90.0,,,-68.0,68.0,75.55555555555556
GDN0020,Valsalva,71,71,71,28225,28225,28619,28619,28342,28349,28421,28414,790.0,790.0,79,65,158.0,130.0,,,-28.0,28.0,21.53846153846154
GDN0020,Valsalva,72,72,72,28619,28619,29010,29010,28737,28745,28815,28810,780.0,780.0,78,65,156.0,130.0,,,-26.0,26.0,20.0
GDN0020,Valsalva,73,73,73,29010,29010,29400,29400,29127,29134,29207,29199,780.0,780.0,80,65,160.0,130.0,,,-30.0,30.0,23.076923076923077
GDN0020,Valsalva,74,74,74,29400,29400,29790,29790,29517,29520,29594,29585,,,77,65,154.0,130.0,,,-24.0,24.0,18.461538461538463
GDN0020,HoldingBreath,0,0,0,406,406,926,926,568,575,648,631,1040.0,1040.0,80,56,160.0,112.0,,,-48.0,48.0,42.857142857142854
GDN0020,HoldingBreath,1,1,1,926,926,1422,1422,1088,1096,1170,1149,966.0,966.0,82,53,164.0,106.0,,,-58.0,58.0,54.71698113207547
GDN0020,HoldingBreath,2,2,2,1422,1422,1893,1893,1571,1579,1648,1632,930.0,930.0,77,53,154.0,106.0,,,-48.0,48.0,45.28301886792453
GDN0020,HoldingBreath,3,3,3,1893,1893,2365,2365,2036,2037,2113,2097,952.0,952.0,77,60,154.0,120.0,,,-34.0,34.0,28.333333333333332
GDN0020,HoldingBreath,4,4,4,2365,2365,2854,2854,2512,2520,2590,2570,990.0,990.0,78,50,156.0,100.0,,,-56.0,56.0,56.00000000000001
GDN0020,HoldingBreath,5,5,5,2854,2854,3351,3351,3007,3015,3084,3070,998.0,998.0,77,55,154.0,110.0,,,-44.0,44.0,40.0
GDN0020,HoldingBreath,6,6,6,3351,3351,3846,3846,3506,3514,3589,3565,984.0,984.0,83,51,166.0,102.0,,,-64.0,64.0,62.745098039215684
GDN0020,HoldingBreath,7,7,7,3846,3846,4312,4312,3998,4006,4076,4062,904.0,904.0,78,56,156.0,112.0,,,-44.0,44.0,39.285714285714285
GDN0020,HoldingBreath,8,8,8,4312,4312,4727,4727,4450,4458,4519,4513,790.0,790.0,69,55,138.0,110.0,,,-28.0,28.0,25.454545454545453
GDN0020,HoldingBreath,9,9,9,4727,4727,5124,5124,4845,4853,4926,4918,798.0,798.0,81,65,162.0,130.0,,,-32.0,32.0,24.615384615384617
GDN0020,HoldingBreath,10,10,10,5124,5124,5556,5556,5244,5245,5325,5319,900.0,900.0,81,74,162.0,148.0,,,-14.0,14.0,9.45945945945946
GDN0020,HoldingBreath,11,11,11,5556,5556,6056,6056,5694,5696,5775,5770,1052.0,1052.0,81,74,162.0,148.0,,,-14.0,14.0,9.45945945945946
GDN0020,HoldingBreath,12,12,12,6056,6056,6577,6577,6220,6227,6298,6282,1038.0,1038.0,78,55,156.0,110.0,,,-46.0,46.0,41.81818181818181
GDN0020,HoldingBreath,13,13,13,6577,6577,7053,7053,6739,6747,6815,6803,906.0,906.0,76,56,152.0,112.0,,,-40.0,40.0,35.714285714285715
GDN0020,HoldingBreath,14,14,14,7053,7053,7493,7493,7192,7200,7259,7248,866.0,866.0,67,48,134.0,96.0,,,-38.0,38.0,39.58333333333333
GDN0020,HoldingBreath,15,15,15,7493,7493,7960,7960,7625,7633,7702,7673,970.0,970.0,77,40,154.0,80.0,,,-74.0,74.0,92.5
GDN0020,HoldingBreath,16,16,16,7960,7960,8462,8462,8110,8117,8193,8188,1022.0,1022.0,83,71,166.0,142.0,,,-24.0,24.0,16.901408450704224
GDN0020,HoldingBreath,17,17,17,8462,8462,8939,8939,8621,8629,8698,8682,916.0,916.0,77,53,154.0,106.0,,,-48.0,48.0,45.28301886792453
GDN0020,HoldingBreath,18,18,18,8939,8939,9384,9384,9079,9087,9148,9143,876.0,876.0,69,56,138.0,112.0,,,-26.0,26.0,23.214285714285715
GDN0020,HoldingBreath,19,19,19,9384,9384,9808,9808,9517,9525,9601,9577,834.0,834.0,84,52,168.0,104.0,,,-64.0,64.0,61.53846153846154
GDN0020,HoldingBreath,20,20,20,9808,9808,10252,10252,9934,9936,9999,9996,918.0,918.0,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0020,HoldingBreath,21,21,21,10252,10252,10740,10740,10393,10395,10475,10468,1006.0,1006.0,82,73,164.0,146.0,,,-18.0,18.0,12.32876712328767
GDN0020,HoldingBreath,22,22,22,10740,10740,11213,11213,10896,10903,10977,10974,914.0,914.0,81,71,162.0,142.0,,,-20.0,20.0,14.084507042253522
GDN0020,HoldingBreath,23,23,23,11213,11213,11639,11639,11353,11361,11437,11432,818.0,818.0,84,71,168.0,142.0,,,-26.0,26.0,18.30985915492958
GDN0020,HoldingBreath,24,24,24,11639,11639,12026,12026,11762,11770,11843,11835,750.0,750.0,81,65,162.0,130.0,,,-32.0,32.0,24.615384615384617
GDN0020,HoldingBreath,25,25,25,12026,12026,12405,12405,12137,12145,12219,12215,762.0,762.0,82,70,164.0,140.0,,,-24.0,24.0,17.142857142857142
GDN0020,HoldingBreath,26,26,26,12405,12405,12782,12782,12518,12519,12600,12595,750.0,750.0,82,76,164.0,152.0,,,-12.0,12.0,7.894736842105263
GDN0020,HoldingBreath,27,27,27,12782,12782,13187,13187,12893,12901,12980,12975,842.0,842.0,87,74,174.0,148.0,,,-26.0,26.0,17.56756756756757
GDN0020,HoldingBreath,28,28,28,13187,13187,13610,13610,13314,13322,13389,13368,848.0,848.0,75,46,150.0,92.0,,,-58.0,58.0,63.04347826086957
GDN0020,HoldingBreath,29,29,29,13610,13610,14030,14030,13738,13739,13817,13786,836.0,836.0,79,47,158.0,94.0,,,-64.0,64.0,68.08510638297872
GDN0020,HoldingBreath,30,30,30,14030,14030,14454,14454,14156,14163,14238,14233,854.0,854.0,82,70,164.0,140.0,,,-24.0,24.0,17.142857142857142
GDN0020,HoldingBreath,31,31,31,14454,14454,14866,14865,14583,14591,14657,14627,810.0,810.0,74,36,148.0,72.0,,,-76.0,76.0,105.55555555555556
GDN0020,HoldingBreath,32,32,32,14866,14865,15256,15256,14988,14995,15068,15038,764.0,764.0,80,43,160.0,86.0,,,-74.0,74.0,86.04651162790698
GDN0020,HoldingBreath,33,33,33,15256,15256,15638,15638,15370,15377,15454,15449,762.0,762.0,84,72,168.0,144.0,,,-24.0,24.0,16.666666666666664
GDN0020,HoldingBreath,34,34,34,15638,15638,16039,16038,15751,15759,15830,15804,824.0,824.0,79,45,158.0,90.0,,,-68.0,68.0,75.55555555555556
GDN0020,HoldingBreath,35,35,35,16039,16038,16428,16428,16163,16165,16244,16239,754.0,754.0,81,74,162.0,148.0,,,-14.0,14.0,9.45945945945946
GDN0020,HoldingBreath,36,36,36,16428,16428,16860,16860,16540,16600,16667,16656,922.0,922.0,127,56,254.0,112.0,,,-142.0,142.0,126.78571428571428
GDN0020,HoldingBreath,37,37,37,16860,16860,17298,17298,17001,17009,17084,17079,852.0,852.0,83,70,166.0,140.0,,,-26.0,26.0,18.571428571428573
GDN0020,HoldingBreath,38,38,38,17298,17298,17741,17740,17427,17434,17509,17506,906.0,906.0,82,72,164.0,144.0,,,-20.0,20.0,13.88888888888889
GDN0020,HoldingBreath,39,39,39,17741,17740,18207,18207,17880,17888,17954,17947,946.0,946.0,74,59,148.0,118.0,,,-30.0,30.0,25.423728813559322
GDN0020,HoldingBreath,40,40,40,18207,18207,18685,18685,18353,18360,18430,18413,960.0,960.0,77,53,154.0,106.0,,,-48.0,48.0,45.28301886792453
GDN0020,HoldingBreath,41,41,41,18685,18685,19140,19139,18833,18841,18905,18889,882.0,882.0,72,48,144.0,96.0,,,-48.0,48.0,50.0
GDN0020,HoldingBreath,42,42,42,19140,19139,19548,19548,19274,19282,19343,19330,782.0,782.0,69,48,138.0,96.0,,,-42.0,42.0,43.75
GDN0020,HoldingBreath,43,43,43,19548,19548,19940,19940,19665,19673,19748,19743,786.0,786.0,83,70,166.0,140.0,,,-26.0,26.0,18.571428571428573
GDN0020,HoldingBreath,44,44,44,19940,19940,20359,20359,20058,20060,20134,20124,864.0,864.0,76,64,152.0,128.0,,,-24.0,24.0,18.75
GDN0020,HoldingBreath,45,45,45,20359,20359,20830,20830,20490,20498,20567,20552,986.0,986.0,77,54,154.0,108.0,,,-46.0,46.0,42.592592592592595
GDN0020,HoldingBreath,46,46,46,20830,20830,21281,21281,20983,20992,21052,21047,856.0,856.0,69,55,138.0,110.0,,,-28.0,28.0,25.454545454545453
GDN0020,HoldingBreath,47,47,47,21281,21281,21716,21716,21411,21419,21495,21490,878.0,878.0,84,71,168.0,142.0,,,-26.0,26.0,18.30985915492958
GDN0020,HoldingBreath,48,48,48,21716,21716,22206,22206,21850,21858,21931,21923,1034.0,1034.0,81,65,162.0,130.0,,,-32.0,32.0,24.615384615384617
GDN0020,HoldingBreath,49,49,49,22206,22206,22716,22716,22367,22375,22444,22440,1012.0,1012.0,77,65,154.0,130.0,,,-24.0,24.0,18.461538461538463
GDN0020,HoldingBreath,50,50,50,22716,22716,23210,23210,22873,22881,22949,22933,976.0,976.0,76,52,152.0,104.0,,,-48.0,48.0,46.15384615384615
GDN0020,HoldingBreath,51,51,51,23210,23210,23716,23716,23361,23362,23430,23423,1032.0,1032.0,69,61,138.0,122.0,,,-16.0,16.0,13.114754098360656
GDN0020,HoldingBreath,52,52,52,23716,23716,24230,24230,23877,23885,23955,23936,1026.0,1026.0,78,51,156.0,102.0,,,-54.0,54.0,52.94117647058824
GDN0020,HoldingBreath,53,53,53,24230,24230,24716,24716,24390,24398,24465,24457,942.0,942.0,75,59,150.0,118.0,,,-32.0,32.0,27.11864406779661
GDN0020,HoldingBreath,54,54,54,24716,24716,25204,25204,24861,24869,24940,24937,994.0,994.0,79,68,158.0,136.0,,,-22.0,22.0,16.176470588235293
GDN0020,HoldingBreath,55,55,55,25204,25204,25706,25706,25358,25366,25438,25429,1008.0,1008.0,80,63,160.0,126.0,,,-34.0,34.0,26.984126984126984
GDN0020,HoldingBreath,56,56,56,25706,25706,26180,26180,25862,25870,25946,25941,918.0,918.0,84,71,168.0,142.0,,,-26.0,26.0,18.30985915492958
GDN0020,HoldingBreath,57,57,57,26180,26180,26635,26635,26321,26329,26391,26384,906.0,906.0,70,55,140.0,110.0,,,-30.0,30.0,27.27272727272727
GDN0020,HoldingBreath,58,58,58,26635,26635,27102,27102,26774,26776,26856,26851,948.0,948.0,82,75,164.0,150.0,,,-14.0,14.0,9.333333333333334
GDN0020,HoldingBreath,59,59,59,27102,27102,27616,27616,27248,27256,27331,27327,1072.0,1072.0,83,71,166.0,142.0,,,-24.0,24.0,16.901408450704224
GDN0020,HoldingBreath,60,60,60,27616,27616,28145,28145,27784,27792,27860,27847,1048.0,1048.0,76,55,152.0,110.0,,,-42.0,42.0,38.18181818181819
GDN0020,HoldingBreath,61,61,61,28145,28145,28634,28634,28308,28316,28381,28373,940.0,940.0,73,57,146.0,114.0,,,-32.0,32.0,28.07017543859649
GDN0020,HoldingBreath,62,62,62,28634,28634,29113,29113,28778,28780,28858,28855,968.0,968.0,80,75,160.0,150.0,,,-10.0,10.0,6.666666666666667
GDN0020,HoldingBreath,63,63,63,29113,29113,29602,29602,29262,29264,29342,29327,984.0,984.0,80,63,160.0,126.0,,,-34.0,34.0,26.984126984126984
GDN0020,TiltDown,0,0,0,408,408,938,938,574,576,650,635,1060.0,1060.0,76,59,152.0,118.0,,,-34.0,34.0,28.8135593220339
GDN0020,TiltDown,1,1,1,938,938,1417,1417,1104,1106,1183,1176,902.0,902.0,79,70,158.0,140.0,,,-18.0,18.0,12.857142857142856
GDN0020,TiltDown,2,2,2,1417,1417,1856,1856,1555,1562,1625,1616,864.0,864.0,70,54,140.0,108.0,,,-32.0,32.0,29.629629629629626
GDN0020,TiltDown,3,3,3,1856,1856,2293,2293,1987,1996,2057,2046,880.0,880.0,70,50,140.0,100.0,,,-40.0,40.0,40.0
GDN0020,TiltDown,4,4,4,2293,2293,2741,2741,2427,2435,2495,2485,906.0,906.0,68,50,136.0,100.0,,,-36.0,36.0,36.0
GDN0020,TiltDown,5,5,5,2741,2741,3267,3267,2880,2887,2956,2930,1128.0,1128.0,76,43,152.0,86.0,,,-66.0,66.0,76.74418604651163
GDN0020,TiltDown,6,6,6,3267,3267,3829,3829,3444,3451,3520,3512,1122.0,1122.0,76,61,152.0,122.0,,,-30.0,30.0,24.59016393442623
GDN0020,TiltDown,7,7,7,3829,3829,4385,4385,4005,4012,4083,4079,1108.0,1108.0,78,67,156.0,134.0,,,-22.0,22.0,16.417910447761194
GDN0020,TiltDown,8,8,8,4385,4385,4917,4917,4559,4567,4636,4621,1040.0,1040.0,77,54,154.0,108.0,,,-46.0,46.0,42.592592592592595
GDN0020,TiltDown,9,9,9,4917,4917,5401,5401,5079,5086,5150,5146,930.0,930.0,71,60,142.0,120.0,,,-22.0,22.0,18.333333333333332
GDN0020,TiltDown,10,10,10,5401,5401,5863,5863,5544,5546,5617,5611,920.0,920.0,73,65,146.0,130.0,,,-16.0,16.0,12.307692307692308
GDN0020,TiltDown,11,11,11,5863,5863,6374,6374,6004,6005,6078,6063,1076.0,1076.0,74,58,148.0,116.0,,,-32.0,32.0,27.586206896551722
GDN0020,TiltDown,12,12,12,6374,6374,6912,6912,6542,6543,6619,6602,1078.0,1078.0,77,59,154.0,118.0,,,-36.0,36.0,30.508474576271187
GDN0020,TiltDown,13,13,13,6912,6912,7431,7431,7081,7089,7157,7142,1014.0,1014.0,76,53,152.0,106.0,,,-46.0,46.0,43.39622641509434
GDN0020,TiltDown,14,14,14,7431,7431,7913,7913,7588,7595,7662,7652,938.0,938.0,74,57,148.0,114.0,,,-34.0,34.0,29.82456140350877
GDN0020,TiltDown,15,15,15,7913,7913,8413,8413,8057,8059,8134,8130,1034.0,1034.0,77,71,154.0,142.0,,,-12.0,12.0,8.450704225352112
GDN0020,TiltDown,16,16,16,8413,8413,8966,8966,8574,8575,8653,8647,1146.0,1146.0,79,72,158.0,144.0,,,-14.0,14.0,9.722222222222223
GDN0020,TiltDown,17,17,17,8966,8966,9515,9515,9147,9148,9223,9214,1070.0,1070.0,76,66,152.0,132.0,,,-20.0,20.0,15.151515151515152
GDN0020,TiltDown,18,18,18,9515,9515,10028,10028,9682,9690,9756,9747,1002.0,1002.0,74,57,148.0,114.0,,,-34.0,34.0,29.82456140350877
GDN0020,TiltDown,19,19,19,10028,10028,10559,10558,10183,10185,10261,10256,1096.0,1096.0,78,71,156.0,142.0,,,-14.0,14.0,9.859154929577464
GDN0020,TiltDown,20,20,20,10559,10558,11114,11114,10731,10732,10808,10790,1116.0,1116.0,77,58,154.0,116.0,,,-38.0,38.0,32.758620689655174
GDN0020,TiltDown,21,21,21,11114,11114,11639,11639,11289,11289,11366,11355,1014.0,1014.0,77,66,154.0,132.0,,,-22.0,22.0,16.666666666666664
GDN0020,TiltDown,22,22,22,11639,11639,12142,12141,11796,11802,11864,11857,1004.0,1004.0,68,55,136.0,110.0,,,-26.0,26.0,23.636363636363637
GDN0020,TiltDown,23,23,23,12142,12141,12677,12676,12298,12299,12376,12370,1106.0,1106.0,78,71,156.0,142.0,,,-14.0,14.0,9.859154929577464
GDN0020,TiltDown,24,24,24,12677,12676,13230,13230,12851,12853,12930,12914,1104.0,1104.0,79,61,158.0,122.0,,,-36.0,36.0,29.508196721311474
GDN0020,TiltDown,25,25,25,13230,13230,13753,13753,13403,13411,13480,13476,1016.0,1016.0,77,65,154.0,130.0,,,-24.0,24.0,18.461538461538463
GDN0020,TiltDown,26,26,26,13753,13753,14267,14267,13911,13913,13984,13974,1034.0,1034.0,73,61,146.0,122.0,,,-24.0,24.0,19.672131147540984
GDN0020,TiltDown,27,27,27,14267,14267,14804,14804,14428,14430,14507,14486,1096.0,1096.0,79,56,158.0,112.0,,,-46.0,46.0,41.07142857142857
GDN0020,TiltDown,28,28,28,14804,14804,15359,15359,14976,14978,15054,15036,1116.0,1116.0,78,58,156.0,116.0,,,-40.0,40.0,34.48275862068966
GDN0020,TiltDown,29,29,29,15359,15359,15880,15880,15534,15542,15610,15597,1004.0,1004.0,76,55,152.0,110.0,,,-42.0,42.0,38.18181818181819
GDN0020,TiltDown,30,30,30,15880,15880,16353,16353,16036,16039,16111,16106,914.0,914.0,75,67,150.0,134.0,,,-16.0,16.0,11.940298507462686
GDN0020,TiltDown,31,31,31,16353,16353,16836,16836,16493,16494,16569,16564,994.0,994.0,76,70,152.0,140.0,,,-12.0,12.0,8.571428571428571
GDN0020,TiltDown,32,32,32,16836,16836,17386,17386,16990,16991,17070,17064,1158.0,1158.0,80,73,160.0,146.0,,,-14.0,14.0,9.58904109589041
GDN0020,TiltDown,33,33,33,17386,17386,17959,17959,17569,17570,17648,17628,1138.0,1138.0,79,58,158.0,116.0,,,-42.0,42.0,36.206896551724135
GDN0020,TiltDown,34,34,34,17959,17959,18498,18498,18138,18146,18211,18202,1046.0,1046.0,73,56,146.0,112.0,,,-34.0,34.0,30.357142857142854
GDN0020,TiltDown,35,35,35,18498,18498,19059,19059,18661,18662,18742,18734,1162.0,1162.0,81,72,162.0,144.0,,,-18.0,18.0,12.5
GDN0020,TiltDown,36,36,36,19059,19059,19629,19629,19242,19244,19319,19310,1128.0,1128.0,77,66,154.0,132.0,,,-22.0,22.0,16.666666666666664
GDN0020,TiltDown,37,37,37,19629,19629,20167,20167,19806,19807,19886,19871,1050.0,1050.0,80,64,160.0,128.0,,,-32.0,32.0,25.0
GDN0020,TiltDown,38,38,38,20167,20167,20673,20673,20331,20338,20400,20394,992.0,992.0,69,56,138.0,112.0,,,-26.0,26.0,23.214285714285715
GDN0020,TiltDown,39,39,39,20673,20673,21181,21181,20827,20829,20906,20892,1028.0,1028.0,79,63,158.0,126.0,,,-32.0,32.0,25.396825396825395
GDN0020,TiltDown,40,40,40,21181,21181,21706,21706,21341,21342,21421,21415,1062.0,1062.0,80,73,160.0,146.0,,,-14.0,14.0,9.58904109589041
GDN0020,TiltDown,41,41,41,21706,21706,22219,22219,21872,21874,21952,21932,1006.0,1006.0,80,58,160.0,116.0,,,-44.0,44.0,37.93103448275862
GDN0020,TiltDown,42,42,42,22219,22219,22692,22692,22375,22384,22450,22438,914.0,914.0,75,54,150.0,108.0,,,-42.0,42.0,38.88888888888889
GDN0020,TiltDown,43,43,43,22692,22692,23195,23195,22832,22833,22910,22886,1054.0,1054.0,78,53,156.0,106.0,,,-50.0,50.0,47.16981132075472
GDN0020,TiltDown,44,44,44,23195,23195,23755,23755,23359,23360,23436,23430,1158.0,1158.0,77,70,154.0,140.0,,,-14.0,14.0,10.0
GDN0020,TiltDown,45,45,45,23755,23755,24311,24311,23938,23939,24015,24006,1086.0,1086.0,77,67,154.0,134.0,,,-20.0,20.0,14.925373134328357
GDN0020,TiltDown,46,46,46,24311,24311,24824,24824,24481,24489,24557,24554,994.0,994.0,76,65,152.0,130.0,,,-22.0,22.0,16.923076923076923
GDN0020,TiltDown,47,47,47,24824,24824,25343,25343,24978,24980,25055,25038,1062.0,1062.0,77,58,154.0,116.0,,,-38.0,38.0,32.758620689655174
GDN0020,TiltDown,48,48,48,25343,25343,25880,25880,25509,25511,25588,25582,1080.0,1080.0,79,71,158.0,142.0,,,-16.0,16.0,11.267605633802818
GDN0020,TiltDown,49,49,49,25880,25880,26389,26389,26049,26051,26125,26110,986.0,986.0,76,59,152.0,118.0,,,-34.0,34.0,28.8135593220339
GDN0020,TiltDown,50,50,50,26389,26389,26856,26856,26542,26550,26613,26604,906.0,906.0,71,54,142.0,108.0,,,-34.0,34.0,31.48148148148148
GDN0020,TiltDown,51,51,51,26856,26856,27322,27322,26995,26996,27073,27045,944.0,944.0,78,49,156.0,98.0,,,-58.0,58.0,59.183673469387756
GDN0020,TiltDown,52,52,52,27322,27322,27848,27848,27467,27468,27542,27536,1112.0,1112.0,75,68,150.0,136.0,,,-14.0,14.0,10.294117647058822
GDN0020,TiltDown,53,53,53,27848,27848,28382,28382,28023,28030,28100,28090,1044.0,1044.0,77,60,154.0,120.0,,,-34.0,34.0,28.333333333333332
GDN0020,TiltDown,54,54,54,28382,28382,28882,28882,28545,28553,28619,28610,976.0,976.0,74,57,148.0,114.0,,,-34.0,34.0,29.82456140350877
GDN0020,TiltDown,55,55,55,28882,28882,29392,29392,29033,29035,29112,29105,1042.0,1042.0,79,70,158.0,140.0,,,-18.0,18.0,12.857142857142856
GDN0020,TiltDown,56,56,56,29392,29392,29913,29913,29554,29555,29633,29613,,,79,58,158.0,116.0,,,-42.0,42.0,36.206896551724135
GDN0021,Pause,0,0,0,123,123,587,587,265,275,343,339,928.0,928.0,78,64,156.0,128.0,,,-28.0,28.0,21.875
GDN0021,Pause,1,1,1,587,587,1040,1040,729,740,802,795,896.0,896.0,73,55,146.0,110.0,,,-36.0,36.0,32.72727272727273
GDN0021,Pause,2,2,2,1040,1040,1494,1494,1177,1188,1259,1235,914.0,914.0,82,47,164.0,94.0,,,-70.0,70.0,74.46808510638297
GDN0021,Pause,3,3,3,1494,1494,1952,1952,1634,1645,1713,1701,918.0,918.0,79,56,158.0,112.0,,,-46.0,46.0,41.07142857142857
GDN0021,Pause,4,4,4,1952,1952,2408,2408,2093,2104,2167,2163,908.0,908.0,74,59,148.0,118.0,,,-30.0,30.0,25.423728813559322
GDN0021,Pause,5,5,5,2408,2408,2854,2854,2547,2558,2615,2609,882.0,882.0,68,51,136.0,102.0,,,-34.0,34.0,33.33333333333333
GDN0021,Pause,6,6,6,2854,2854,3296,3296,2988,2999,3069,3064,886.0,886.0,81,65,162.0,130.0,,,-32.0,32.0,24.615384615384617
GDN0021,Pause,7,7,7,3296,3296,3743,3743,3431,3442,3513,3505,898.0,898.0,82,63,164.0,126.0,,,-38.0,38.0,30.158730158730158
GDN0021,Pause,8,8,8,3743,3743,4185,4185,3880,3891,3950,3944,876.0,876.0,70,53,140.0,106.0,,,-34.0,34.0,32.075471698113205
GDN0021,Pause,9,9,9,4185,4185,4623,4623,4318,4328,4403,4383,878.0,878.0,85,55,170.0,110.0,,,-60.0,60.0,54.54545454545454
GDN0021,Pause,10,10,10,4623,4623,5064,5064,4757,4768,4829,4822,882.0,882.0,72,54,144.0,108.0,,,-36.0,36.0,33.33333333333333
GDN0021,Pause,11,11,11,5064,5064,5506,5506,5198,5209,5273,5268,886.0,886.0,75,59,150.0,118.0,,,-32.0,32.0,27.11864406779661
GDN0021,Pause,12,12,12,5506,5506,5949,5949,5641,5652,5715,5708,886.0,886.0,74,56,148.0,112.0,,,-36.0,36.0,32.142857142857146
GDN0021,Pause,13,13,13,5949,5949,6398,6398,6084,6095,6159,6153,906.0,906.0,75,58,150.0,116.0,,,-34.0,34.0,29.310344827586203
GDN0021,Pause,14,14,14,6398,6398,6860,6860,6537,6548,6621,6601,932.0,932.0,84,53,168.0,106.0,,,-62.0,62.0,58.490566037735846
GDN0021,Pause,15,15,15,6860,6860,7323,7323,7003,7014,7080,7075,922.0,922.0,77,61,154.0,122.0,,,-32.0,32.0,26.229508196721312
GDN0021,Pause,16,16,16,7323,7323,7788,7788,7464,7474,7541,7524,934.0,934.0,77,50,154.0,100.0,,,-54.0,54.0,54.0
GDN0021,Pause,17,17,17,7788,7788,8255,8255,7931,7942,8001,7990,934.0,934.0,70,48,140.0,96.0,,,-44.0,44.0,45.83333333333333
GDN0021,Pause,18,18,18,8255,8255,8713,8713,8398,8409,8476,8469,908.0,908.0,78,60,156.0,120.0,,,-36.0,36.0,30.0
GDN0021,Pause,19,19,19,8713,8713,9171,9171,8852,8863,8923,8917,920.0,920.0,71,54,142.0,108.0,,,-34.0,34.0,31.48148148148148
GDN0021,Pause,20,20,20,9171,9171,9645,9645,9312,9323,9387,9383,962.0,962.0,75,60,150.0,120.0,,,-30.0,30.0,25.0
GDN0021,Pause,21,21,21,9645,9645,10135,10135,9793,9804,9868,9861,990.0,990.0,75,57,150.0,114.0,,,-36.0,36.0,31.57894736842105
GDN0021,Pause,22,22,22,10135,10135,10640,10640,10288,10298,10357,10350,1020.0,1020.0,69,52,138.0,104.0,,,-34.0,34.0,32.69230769230769
GDN0021,Pause,23,23,23,10640,10640,11155,11155,10798,10809,10861,10850,1036.0,1036.0,63,41,126.0,82.0,,,-44.0,44.0,53.65853658536586
GDN0021,Pause,24,24,24,11155,11155,11660,11660,11316,11327,11378,11370,998.0,998.0,62,43,124.0,86.0,,,-38.0,38.0,44.18604651162791
GDN0021,Pause,25,25,25,11660,11660,12150,12150,11815,11825,11883,11873,970.0,970.0,68,48,136.0,96.0,,,-40.0,40.0,41.66666666666667
GDN0021,Pause,27,27,27,12634,12634,13106,13106,12783,12794,12852,12843,932.0,932.0,69,49,138.0,98.0,,,-40.0,40.0,40.816326530612244
GDN0021,Pause,28,28,28,13106,13106,13569,13569,13249,13260,13323,13307,922.0,922.0,74,47,148.0,94.0,,,-54.0,54.0,57.446808510638306
GDN0021,Pause,29,29,29,13569,13569,14034,14034,13710,13721,13782,13779,934.0,934.0,72,58,144.0,116.0,,,-28.0,28.0,24.137931034482758
GDN0021,Pause,30,30,30,14034,14034,14503,14503,14177,14188,14252,14246,942.0,942.0,75,58,150.0,116.0,,,-34.0,34.0,29.310344827586203
GDN0021,Pause,31,31,31,14503,14503,14969,14969,14648,14659,14733,14729,926.0,926.0,85,70,170.0,140.0,,,-30.0,30.0,21.428571428571427
GDN0021,Pause,33,33,33,15433,15433,15916,15916,15576,15587,15659,15654,984.0,984.0,83,67,166.0,134.0,,,-32.0,32.0,23.88059701492537
GDN0021,Pause,34,34,34,15916,15916,16395,16395,16068,16079,16152,16126,946.0,946.0,84,47,168.0,94.0,,,-74.0,74.0,78.72340425531915
GDN0021,Pause,35,35,35,16395,16395,16855,16855,16541,16552,16617,16613,904.0,904.0,76,61,152.0,122.0,,,-30.0,30.0,24.59016393442623
GDN0021,Pause,36,36,36,16855,16855,17300,17300,16993,17004,17072,17068,882.0,882.0,79,64,158.0,128.0,,,-30.0,30.0,23.4375
GDN0021,Pause,37,37,37,17300,17300,17746,17746,17434,17445,17517,17512,898.0,898.0,83,67,166.0,134.0,,,-32.0,32.0,23.88059701492537
GDN0021,Pause,38,38,38,17746,17746,18210,18210,17883,17894,17962,17958,946.0,946.0,79,64,158.0,128.0,,,-30.0,30.0,23.4375
GDN0021,Pause,39,39,39,18210,18210,18696,18696,18356,18367,18444,18442,984.0,984.0,88,75,176.0,150.0,,,-26.0,26.0,17.333333333333336
GDN0021,Pause,40,40,40,18696,18696,19196,19196,18848,18859,18898,18917,1008.0,1008.0,50,58,100.0,116.0,,,16.0,16.0,13.793103448275861
